,@_fa,load-date,link,dc:identifier,prism:url,dc:title,dc:creator,prism:publicationName,prism:volume,prism:coverDate,prism:startingPage,prism:doi,openaccess,pii,authors,prism:endingPage
2,true,2013-05-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S157411921300062X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S157411921300062X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.pmcj.2013.04.002,https://api.elsevier.com/content/article/pii/S157411921300062X,A semi-automatic end-user programming approach for smart space application development,Marko Palviainen,Pervasive and Mobile Computing,12,2014-06-30,17,10.1016/j.pmcj.2013.04.002,False,S157411921300062X,"{'author': [{'$': 'Marko Palviainen'}, {'$': 'Jarkko Kuusijärvi'}, {'$': 'Eila Ovaska'}]}",36
3,true,2018-03-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0040162517315500'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0040162517315500?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.techfore.2018.03.002,https://api.elsevier.com/content/article/pii/S0040162517315500,Research investigations on the use or non-use of hearing aids in the smart cities,Victor Chang,Technological Forecasting and Social Change,153,2020-04-30,119231,10.1016/j.techfore.2018.03.002,False,S0040162517315500,"{'author': [{'$': 'Victor Chang'}, {'$': 'Yuanyuan Wang'}, {'$': 'Gary Wills'}]}",
4,true,2019-01-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0268401218311368'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0268401218311368?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijinfomgt.2019.01.006,https://api.elsevier.com/content/article/pii/S0268401218311368,A study on forecasting electricity production and consumption in smart cities and factories,Arpad Gellert,International Journal of Information Management,49,2019-12-31,546,10.1016/j.ijinfomgt.2019.01.006,False,S0268401218311368,"{'author': [{'$': 'Arpad Gellert'}, {'$': 'Adrian Florea'}, {'$': 'Paolo Zanetti'}]}",556
5,true,2018-10-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670718308138'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670718308138?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2018.10.009,https://api.elsevier.com/content/article/pii/S2210670718308138,The Lisbon ranking for smart sustainable cities in Europe,Adeoluwa Akande,Sustainable Cities and Society,44,2019-01-31,475,10.1016/j.scs.2018.10.009,True,S2210670718308138,"{'author': [{'$': 'Adeoluwa Akande'}, {'$': 'Pedro Cabral'}, {'$': 'Sven Casteleyn'}]}",487
6,true,2018-12-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1319157818308085'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1319157818308085?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jksuci.2018.12.009,https://api.elsevier.com/content/article/pii/S1319157818308085,EPDAS: Efficient privacy-preserving data analysis scheme for smart grid network,Ismaila Adeniyi Kamil,Journal of King Saud University - Computer and Information Sciences,33,2021-02-28,208,10.1016/j.jksuci.2018.12.009,True,S1319157818308085,"{'author': [{'$': 'Ismaila Adeniyi Kamil'}, {'$': 'Sunday Oyinlola Ogundoyin'}]}",217
7,true,2016-05-29T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0957178716301217'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0957178716301217?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jup.2016.05.003,https://api.elsevier.com/content/article/pii/S0957178716301217,An action theory-based electricity saving web portal for households with an interface to smart meters,Birgit Mack,Utilities Policy,42,2016-10-31,51,10.1016/j.jup.2016.05.003,False,S0957178716301217,"{'author': [{'$': 'Birgit Mack'}, {'$': 'Karolin Tampe-Mai'}]}",63
8,true,2018-12-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128150320000044'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128150320000044?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-815032-0.00004-4,https://api.elsevier.com/content/article/pii/B9780128150320000044,Chapter 4: Privacy-Aware Physical Layer Security Techniques for Smart Cities,Ravikant Saini,Smart Cities Cybersecurity and Privacy,,2019-12-31,39,10.1016/B978-0-12-815032-0.00004-4,False,B9780128150320000044,"{'author': [{'$': 'Ravikant Saini'}, {'$': 'Deepak Mishra'}]}",56
9,true,2020-02-20T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0167739X19325245'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0167739X19325245?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.future.2020.02.047,https://api.elsevier.com/content/article/pii/S0167739X19325245,A methodology for the design and deployment of distributed cyber–physical systems for smart environments,Giacomo Tanganelli,Future Generation Computer Systems,109,2020-08-31,420,10.1016/j.future.2020.02.047,False,S0167739X19325245,"{'author': [{'$': 'Giacomo Tanganelli'}, {'$': 'Luca Cassano'}, {'$': 'Carlo Vallati'}]}",430
10,true,2018-09-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2210670718301197'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2210670718301197?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.scs.2018.08.020,https://api.elsevier.com/content/article/pii/S2210670718301197,Energy disaggregation of overlapping home appliances consumptions using a cluster splitting approach,Misbah Aiad,Sustainable Cities and Society,43,2018-11-30,487,10.1016/j.scs.2018.08.020,False,S2210670718301197,"{'author': [{'$': 'Misbah Aiad'}, {'$': 'Peng Hin Lee'}]}",494
11,true,2014-08-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S037877881400677X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S037877881400677X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.enbuild.2014.08.035,https://api.elsevier.com/content/article/pii/S037877881400677X,Robust scheduling of smart appliances with uncertain electricity prices in a heterogeneous population,Nastaran Bassamzadeh,Energy and Buildings,84,2014-12-31,537,10.1016/j.enbuild.2014.08.035,False,S037877881400677X,"{'author': [{'$': 'Nastaran Bassamzadeh'}, {'$': 'Roger Ghanem'}, {'$': 'Seyed Jalal Kazemitabar'}]}",547
12,true,2014-01-31T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S097308261400009X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S097308261400009X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.esd.2014.01.006,https://api.elsevier.com/content/article/pii/S097308261400009X,People or machines? Assessing the impacts of smart meters and load controllers in Italian office spaces,Jacopo Torriti,Energy for Sustainable Development,20,2014-06-30,86,10.1016/j.esd.2014.01.006,False,S097308261400009X,{'author': 'Jacopo Torriti'},91
13,true,2021-02-15T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1040619020301998'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1040619020301998?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.tej.2020.106907,https://api.elsevier.com/content/article/pii/S1040619020301998,Designing the business model of an energy Datahub,Sinan Küfeoğlu,The Electricity Journal,34,2021-03-31,106907,10.1016/j.tej.2020.106907,False,S1040619020301998,"{'author': [{'$': 'Sinan Küfeoğlu'}, {'$': 'Şahincan Üçler'}]}",
14,true,2020-01-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0140366419315488'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0140366419315488?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.comcom.2020.01.041,https://api.elsevier.com/content/article/pii/S0140366419315488,Using cognition to resolve duplicacy issues in socially connected healthcare for smart cities,Akshi Kumar,Computer Communications,152,2020-02-15,272,10.1016/j.comcom.2020.01.041,False,S0140366419315488,{'author': 'Akshi Kumar'},281
15,true,2014-07-11T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S014206151400386X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S014206151400386X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.ijepes.2014.06.037,https://api.elsevier.com/content/article/pii/S014206151400386X,Smart microgrid energy and reserve scheduling with demand response using stochastic optimization,Alireza Zakariazadeh,International Journal of Electrical Power & Energy Systems,63,2014-12-31,523,10.1016/j.ijepes.2014.06.037,False,S014206151400386X,"{'author': [{'$': 'Alireza Zakariazadeh'}, {'$': 'Shahram Jadid'}, {'$': 'Pierluigi Siano'}]}",533
16,true,2012-11-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0960148112006507'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0960148112006507?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.renene.2012.10.013,https://api.elsevier.com/content/article/pii/S0960148112006507,Integrating renewable energy using a smart distribution system: Potential of self-regulating demand response,Trevor Williams,Renewable Energy,52,2013-04-30,46,10.1016/j.renene.2012.10.013,False,S0960148112006507,"{'author': [{'$': 'Trevor Williams'}, {'$': 'Dan Wang'}, {'$': 'Ned Djilali'}]}",56
17,true,2017-01-14T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1364032117300746'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1364032117300746?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.rser.2017.01.064,https://api.elsevier.com/content/article/pii/S1364032117300746,Enhancing smart grid with microgrids: Challenges and opportunities,Yeliz Yoldaş,Renewable and Sustainable Energy Reviews,72,2017-05-31,205,10.1016/j.rser.2017.01.064,False,S1364032117300746,"{'author': [{'$': 'Yeliz Yoldaş'}, {'$': 'Ahmet Önen'}, {'$': 'İrfan Alan'}]}",214
18,true,2018-08-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0743731518306130'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0743731518306130?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jpdc.2018.08.009,https://api.elsevier.com/content/article/pii/S0743731518306130,Edge computing framework for enabling situation awareness in IoT based smart city,SK Alamgir Hossain,Journal of Parallel and Distributed Computing,122,2018-12-31,226,10.1016/j.jpdc.2018.08.009,False,S0743731518306130,"{'author': [{'$': 'SK Alamgir Hossain'}, {'$': 'Md. Anisur Rahman'}, {'$': 'M. Anwar Hossain'}]}",237
19,true,2020-02-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261920301483'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261920301483?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2020.114636,https://api.elsevier.com/content/article/pii/S0306261920301483,Neural-network-based Lagrange multiplier selection for distributed demand response in smart grid,Guangchun Ruan,Applied Energy,264,2020-04-15,114636,10.1016/j.apenergy.2020.114636,False,S0306261920301483,"{'author': [{'$': 'Guangchun Ruan'}, {'$': 'Haiwang Zhong'}, {'$': 'Chongqing Kang'}]}",
20,true,2018-01-17T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0278612518300062'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0278612518300062?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jmsy.2018.01.006,https://api.elsevier.com/content/article/pii/S0278612518300062,Data-driven smart manufacturing,Fei Tao,Journal of Manufacturing Systems,48,2018-07-31,157,10.1016/j.jmsy.2018.01.006,False,S0278612518300062,"{'author': [{'$': 'Fei Tao'}, {'$': 'Qinglin Qi'}, {'$': 'Andrew Kusiak'}]}",169
21,true,2018-12-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128150320000111'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128150320000111?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-815032-0.00011-1,https://api.elsevier.com/content/article/pii/B9780128150320000111,Chapter 11: Security in Smart Cyber-Physical Systems: A Case Study on Smart Grids and Smart Cars,Sandeep Nair Narayanan,Smart Cities Cybersecurity and Privacy,,2019-12-31,147,10.1016/B978-0-12-815032-0.00011-1,False,B9780128150320000111,"{'author': [{'$': 'Sandeep Nair Narayanan'}, {'$': 'Kush Khanna'}, {'$': 'Anupam Joshi'}]}",163
22,true,2015-03-16T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1877050915002781'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1877050915002781?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.procs.2015.03.042,https://api.elsevier.com/content/article/pii/S1877050915002781,Customer Centricity in the Smart Grid Model,Hoong Yan See Tao,Procedia Computer Science,44,2015-12-31,115,10.1016/j.procs.2015.03.042,True,S1877050915002781,"{'author': [{'$': 'Hoong Yan See Tao'}, {'$': 'Ahmed Bahabry'}, {'$': 'Robert Cloutier'}]}",124
23,true,2017-03-28T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S187661021730276X'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S187661021730276X?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.egypro.2017.03.243,https://api.elsevier.com/content/article/pii/S187661021730276X,Smartainability: A Methodology for Assessing the Sustainability of the Smart City,Pierpaolo Girardi,Energy Procedia,111,2017-03-31,810,10.1016/j.egypro.2017.03.243,True,S187661021730276X,"{'author': [{'$': 'Pierpaolo Girardi'}, {'$': 'Andrea Temporelli'}]}",816
24,true,2021-02-02T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261921000945'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261921000945?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2021.116544,https://api.elsevier.com/content/article/pii/S0306261921000945,Scalable identification and control of residential heat pumps: A minimal hardware approach,Zachary E. Lee,Applied Energy,286,2021-03-15,116544,10.1016/j.apenergy.2021.116544,False,S0306261921000945,"{'author': [{'$': 'Zachary E. Lee'}, {'$': 'K. Max Zhang'}]}",
0,true,2018-08-30T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0743731518306130'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0743731518306130?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.jpdc.2018.08.009,https://api.elsevier.com/content/article/pii/S0743731518306130,Edge computing framework for enabling situation awareness in IoT based smart city,SK Alamgir Hossain,Journal of Parallel and Distributed Computing,122,2018-12-31,226,10.1016/j.jpdc.2018.08.009,False,S0743731518306130,"{'author': [{'$': 'SK Alamgir Hossain'}, {'$': 'Md. Anisur Rahman'}, {'$': 'M. Anwar Hossain'}]}",237
1,true,2020-02-27T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S0306261920301483'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S0306261920301483?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.apenergy.2020.114636,https://api.elsevier.com/content/article/pii/S0306261920301483,Neural-network-based Lagrange multiplier selection for distributed demand response in smart grid,Guangchun Ruan,Applied Energy,264,2020-04-15,114636,10.1016/j.apenergy.2020.114636,False,S0306261920301483,"{'author': [{'$': 'Guangchun Ruan'}, {'$': 'Haiwang Zhong'}, {'$': 'Chongqing Kang'}]}",
2,true,2018-12-05T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/B9780128150320000111'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/B9780128150320000111?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/B978-0-12-815032-0.00011-1,https://api.elsevier.com/content/article/pii/B9780128150320000111,Chapter 11: Security in Smart Cyber-Physical Systems: A Case Study on Smart Grids and Smart Cars,Sandeep Nair Narayanan,Smart Cities Cybersecurity and Privacy,,2019-12-31,147,10.1016/B978-0-12-815032-0.00011-1,False,B9780128150320000111,"{'author': [{'$': 'Sandeep Nair Narayanan'}, {'$': 'Kush Khanna'}, {'$': 'Anupam Joshi'}]}",163
3,true,2018-07-04T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S2213138817304824'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S2213138817304824?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.seta.2018.06.005,https://api.elsevier.com/content/article/pii/S2213138817304824,Using multi‐criteria analysis to prioritize renewable energy home heating technologies,Yingkui Yang,Sustainable Energy Technologies and Assessments,29,2018-10-31,36,10.1016/j.seta.2018.06.005,False,S2213138817304824,"{'author': [{'$': 'Yingkui Yang'}, {'$': 'Jingzheng Ren'}, {'$': 'Thong Tien Nguyen'}]}",43
4,true,2012-11-10T00:00:00.000Z,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/article/pii/S1389128612003751'}, {'@_fa': 'true', '@ref': 'scidir', '@href': 'https://www.sciencedirect.com/science/article/pii/S1389128612003751?dgcid=api_sd_search-api-endpoint'}]",DOI:10.1016/j.comnet.2012.11.002,https://api.elsevier.com/content/article/pii/S1389128612003751,A comprehensive review of the application characteristics and traffic requirements of a smart grid communications network,Reduan H. Khan,Computer Networks,57,2013-02-26,825,10.1016/j.comnet.2012.11.002,False,S1389128612003751,"{'author': [{'$': 'Reduan H. Khan'}, {'$': 'Jamil Y. Khan'}]}",845
